id,platform,content,sentiment_score,sentiment_label,likes,time
625,kuaishou,真的子女都在外地打工，老人独居太可怜👍,0.191,负面,3,2024-07-28
626,kuaishou,每个家庭都会面临养老问题…,0.5305,中性,43,2024-03-28
627,kuaishou,社区养老服务越来越好了，点赞😔,0.9326,正面,1,2024-07-28
628,kuaishou,陪着父母去旅游，他们开心极了😔,0.6578,正面,8,2024-08-27
629,kuaishou,真的养老基金还够不够用啊,0.268,中性,5,2024-07-04
630,kuaishou,小区新安装了老年健身器材，方便多了,0.9474,正面,3,2024-04-11
631,kuaishou,老年人在家摔倒没人知道怎么办💪,0.0202,负面,7,2024-07-18
632,kuaishou,养老院条件太差了，费用还死贵…,0.0265,负面,9,2024-05-20
633,kuaishou,太退休后参加老年大学，感觉生活充实多了🤔,0.7799,正面,1,2024-12-09
634,kuaishou,建议重庆的老龄化程度在全国处于什么水平🙏,0.4799,中性,1,2024-08-25
635,kuaishou,社区养老服务越来越好了，点赞,0.7625,正面,9,2024-11-14
636,kuaishou,感谢政府对老年人的关怀和照顾👍,0.8209,正面,8,2024-09-26
637,kuaishou,老年产业应该是个新风口…,0.405,中性,45,2024-09-01
638,kuaishou,确实陪着父母去旅游，他们开心极了,0.8597,正面,11,2024-01-06
639,kuaishou,建议老年公交卡真方便，出行无忧！,0.6984,正面,36,2024-02-26
640,kuaishou,老年人是社会的财富，应该多关心他们！,0.5974,正面,9,2024-10-24
641,kuaishou,建议老年生活也可以很精彩，活到老学到老🤔,0.7487,正面,2,2024-09-13
642,kuaishou,去大医院排队排到心塞，老年人体力吃不消,0.041,负面,1,2024-02-20
643,kuaishou,养老金年年涨，生活有保障,0.7992,正面,12,2024-02-03
644,kuaishou,老年人是社会的财富，应该多关心他们😔,0.6339,正面,7,2024-02-08
645,kuaishou,人口结构变化会影响经济发展😔,0.4743,中性,1,2024-11-18
646,kuaishou,老年人也要与时俱进，学会用智能手机…,0.592,正面,3,2024-03-25
647,kuaishou,养老基金还够不够用啊💪,0.5433,中性,39,2024-09-09
648,kuaishou,延迟退休政策对老年人有什么影响👍,0.5036,中性,5,2024-06-28
649,kuaishou,有点子女都在外地打工，老人独居太可怜。,0.0329,负面,4,2024-04-11
650,kuaishou,有些老龄化是社会发展的必然趋势🤔,0.3918,中性,4,2024-08-17
651,kuaishou,老年舞蹈队跳得真好看，充满活力💪,0.7372,正面,2,2024-04-15
652,kuaishou,直播坑老人买保健品，太可恶了👍,0.0911,负面,3,2024-02-25
653,kuaishou,感觉养老院条件太差了，费用还死贵🙏,0.0347,负面,3,2024-11-13
654,kuaishou,特别老年舞蹈队跳得真好看，充满活力,0.5982,正面,1,2024-01-15
655,kuaishou,非常社区养老服务越来越好了，点赞👍,0.9099,正面,11,2024-01-22
656,kuaishou,人口结构变化会影响经济发展,0.5101,中性,4,2024-03-21
657,kuaishou,延迟退休政策对老年人有什么影响,0.3082,中性,14,2024-07-06
658,kuaishou,太直播坑老人买保健品，太可恶了🙏,0.0842,负面,16,2024-11-25
659,kuaishou,有点陪着父母去旅游，他们开心极了,0.7324,正面,2,2024-07-26
660,kuaishou,养老模式到底是居家好还是去养老院好,0.2699,中性,8,2024-04-19
661,kuaishou,确实不知道未来养老政策会怎么调整…,0.2768,中性,4,2024-05-27
662,kuaishou,简直老年人是社会的财富，应该多关心他们。,0.7421,正面,19,2024-01-27
663,kuaishou,建议养老院条件太差了，费用还死贵💪,0.0636,负面,2,2024-02-20
664,kuaishou,确实退休后参加老年大学，感觉生活充实多了,0.7667,正面,8,2024-01-01
665,kuaishou,老年痴呆走失了警察也找不到,0.0908,负面,6,2024-01-11
666,kuaishou,有点社区养老服务越来越好了，点赞💪,0.6973,正面,2,2024-06-25
667,kuaishou,希望每个家庭都会面临养老问题🙏,0.4639,中性,1,2024-06-08
668,kuaishou,确实社区养老服务越来越好了，点赞！,0.5513,正面,7,2024-08-14
669,kuaishou,不知道未来养老政策会怎么调整🙏,0.3972,中性,10,2024-07-28
670,kuaishou,确实老年生活也可以很精彩，活到老学到老,0.7707,正面,3,2024-09-25
671,kuaishou,直播带货卖假货给老人，没人管管吗,0.1036,负面,7,2024-04-19
672,kuaishou,非常人口结构变化会影响经济发展,0.402,中性,3,2024-07-28
673,kuaishou,太养老基金还够不够用啊,0.3886,中性,9,2024-03-10
674,kuaishou,非常老年人也要与时俱进，学会用智能手机…,0.887,正面,2,2024-08-15
675,kuaishou,简直社区养老服务越来越好了，点赞,0.7266,正面,21,2024-09-15
676,kuaishou,老年舞蹈队跳得真好看，充满活力👍,0.6554,正面,2,2024-11-25
677,kuaishou,特别老年人也要与时俱进，学会用智能手机！,0.5745,正面,3,2024-04-17
678,kuaishou,非常人口结构变化会影响经济发展👍,0.339,中性,1,2024-06-23
679,kuaishou,每个家庭都会面临养老问题。,0.2649,中性,1,2024-05-25
680,kuaishou,每个家庭都会面临养老问题,0.5444,中性,5,2024-09-17
681,kuaishou,真的社区没有老年活动场所，天天在家发呆😔,0.0892,负面,2,2024-11-13
682,kuaishou,社区养老服务越来越好了，点赞。,0.8939,正面,15,2024-04-24
683,kuaishou,老年人也要与时俱进，学会用智能手机,0.6053,正面,1,2024-09-14
684,kuaishou,每个家庭都会面临养老问题！,0.5188,中性,3,2024-09-17
685,kuaishou,听说日本老龄化更严重，可以学习经验。,0.3029,中性,3,2024-04-09
686,kuaishou,老年人是社会的财富，应该多关心他们🙏,0.8249,正面,1,2024-03-16
687,kuaishou,老年人也要与时俱进，学会用智能手机🙏,0.5835,正面,1,2024-08-14
688,kuaishou,养老模式到底是居家好还是去养老院好。,0.3076,中性,4,2024-07-15
689,kuaishou,老年产业应该是个新风口💪,0.4286,中性,5,2024-06-12
690,kuaishou,陪着父母去旅游，他们开心极了,0.5808,正面,3,2024-04-27
691,kuaishou,尊老爱幼是传统美德，大家都要学习💪,0.7407,正面,5,2024-03-15
692,kuaishou,老年人也要与时俱进，学会用智能手机,0.6204,正面,6,2024-08-04
693,kuaishou,人口结构变化会影响经济发展😔,0.499,中性,1,2024-07-20
694,kuaishou,非常直播坑老人买保健品，太可恶了,0.0904,负面,4,2024-10-18
695,kuaishou,退休后参加老年大学，感觉生活充实多了👍,0.8849,正面,43,2024-04-02
696,kuaishou,社区养老服务越来越好了，点赞,0.8842,正面,5,2024-04-19
697,kuaishou,老年公交卡真方便，出行无忧🙏,0.6221,正面,8,2024-09-01
698,kuaishou,直播带货卖假货给老人，没人管管吗！,0.0606,负面,3,2024-08-27
699,kuaishou,有点老年志愿者真了不起，值得尊敬,0.5601,正面,12,2024-04-26
700,kuaishou,老年生活也可以很精彩，活到老学到老。,0.7283,正面,11,2024-11-01
701,kuaishou,老年生活也可以很精彩，活到老学到老😔,0.6335,正面,5,2024-03-09
702,kuaishou,老年生活也可以很精彩，活到老学到老😔,0.8911,正面,55,2024-03-19
703,kuaishou,每个家庭都会面临养老问题,0.5437,中性,1,2024-09-08
704,kuaishou,特别养老模式到底是居家好还是去养老院好🙏,0.328,中性,1,2024-12-20
705,kuaishou,养老金年年涨，生活有保障,0.6376,正面,11,2024-08-23
706,kuaishou,社区没有老年活动场所，天天在家发呆,0.0442,负面,13,2024-10-04
707,kuaishou,社区食堂对老年人优惠，真的很贴心🙏,0.5691,正面,1,2024-07-02
708,kuaishou,特别老年痴呆走失了警察也找不到,0.0898,负面,2,2024-08-28
709,kuaishou,有点退休后参加老年大学，感觉生活充实多了！,0.6924,正面,1,2024-10-24
710,kuaishou,老年人也要与时俱进，学会用智能手机…,0.5502,正面,2,2024-05-27
711,kuaishou,小区新安装了老年健身器材，方便多了,0.9475,正面,11,2024-03-02
712,kuaishou,重庆的老龄化程度在全国处于什么水平,0.4195,中性,5,2024-10-02
713,kuaishou,社区养老服务越来越好了，点赞！,0.9116,正面,3,2024-04-20
714,kuaishou,简直老年志愿者真了不起，值得尊敬,0.779,正面,3,2024-03-12
715,kuaishou,特别尊老爱幼是传统美德，大家都要学习,0.5526,正面,1,2024-01-05
716,kuaishou,很多公园没有无障碍通道，轮椅过不去,0.073,负面,2,2024-02-20
717,kuaishou,老年人在家摔倒没人知道怎么办,0.0724,负面,7,2024-04-28
718,kuaishou,简直老年产业应该是个新风口🙏,0.4926,中性,53,2024-04-25
719,kuaishou,实在尊老爱幼是传统美德，大家都要学习🙏,0.6678,正面,16,2024-07-05
720,kuaishou,叫120等了40分钟才到，急救反应太慢了👍,0.0759,负面,1,2024-11-08
721,kuaishou,实在老年舞蹈队跳得真好看，充满活力🙏,0.6578,正面,22,2024-01-15
722,kuaishou,每个家庭都会面临养老问题🙏,0.3439,中性,12,2024-10-05
723,kuaishou,老年生活也可以很精彩，活到老学到老,0.9368,正面,12,2024-08-15
724,kuaishou,延迟退休政策对老年人有什么影响…,0.298,中性,4,2024-03-20
725,kuaishou,养老基金还够不够用啊🙏,0.3109,中性,3,2024-02-19
726,kuaishou,有点小区新安装了老年健身器材，方便多了。,0.5804,正面,2,2024-04-24
727,kuaishou,特别老年人经验丰富，是年轻人的好老师,0.892,正面,1,2024-11-28
728,kuaishou,真的社区养老服务越来越好了，点赞🙏,0.9089,正面,2,2024-07-04
729,kuaishou,去大医院排队排到心塞，老年人体力吃不消,0.015,负面,2,2024-11-24
730,kuaishou,建议尊老爱幼是传统美德，大家都要学习,0.6582,正面,4,2024-02-12
731,kuaishou,简直农村老人看病太难了，要走几十里路💪,0.0119,负面,10,2024-03-04
732,kuaishou,社区食堂对老年人优惠，真的很贴心😔,0.8865,正面,4,2024-08-19
733,kuaishou,延迟退休政策对老年人有什么影响。,0.3898,中性,1,2024-12-24
734,kuaishou,养老院条件太差了，费用还死贵,0.1944,负面,39,2024-12-27
735,kuaishou,养老模式到底是居家好还是去养老院好,0.4601,中性,32,2024-10-06
736,kuaishou,有点老年志愿者真了不起，值得尊敬🤔,0.7432,正面,12,2024-07-27
737,kuaishou,感觉直播带货卖假货给老人，没人管管吗👍,0.0546,负面,98,2024-07-12
738,kuaishou,有点养老金年年涨，生活有保障💪,0.9271,正面,5,2024-09-22
739,kuaishou,老年人在家摔倒没人知道怎么办🤔,0.0209,负面,42,2024-09-26
740,kuaishou,老年产业应该是个新风口,0.3076,中性,1,2024-06-23
741,kuaishou,人口结构变化会影响经济发展,0.2905,中性,3,2024-12-17
742,kuaishou,尊老爱幼是传统美德，大家都要学习。,0.8134,正面,2,2024-05-07
743,kuaishou,有些重庆的老龄化程度在全国处于什么水平,0.4857,中性,2,2024-03-06
744,kuaishou,希望社区养老服务越来越好了，点赞🤔,0.7633,正面,1,2024-07-06
745,kuaishou,老年志愿者真了不起，值得尊敬！,0.7145,正面,7,2024-03-21
746,kuaishou,非常尊老爱幼是传统美德，大家都要学习,0.8672,正面,12,2024-05-19
747,kuaishou,老龄化是社会发展的必然趋势…,0.4316,中性,6,2024-03-27
748,kuaishou,特别老年人经验丰富，是年轻人的好老师,0.7094,正面,1,2024-10-12
749,kuaishou,真的社区养老服务越来越好了，点赞,0.7409,正面,14,2024-12-08
750,kuaishou,特别老年舞蹈队跳得真好看，充满活力,0.5838,正面,7,2024-09-20
751,kuaishou,感觉退休后参加老年大学，感觉生活充实多了,0.8845,正面,3,2024-07-28
752,kuaishou,每个家庭都会面临养老问题,0.5395,中性,8,2024-08-16
753,kuaishou,退休后参加老年大学，感觉生活充实多了💪,0.7101,正面,2,2024-07-27
754,kuaishou,简直老年人经验丰富，是年轻人的好老师💪,0.8981,正面,3,2024-09-23
755,kuaishou,养老金年年涨，生活有保障,0.6802,正面,25,2024-05-14
756,kuaishou,老年人经验丰富，是年轻人的好老师🤔,0.8136,正面,2,2024-02-07
757,kuaishou,重庆的老龄化程度在全国处于什么水平🙏,0.2537,中性,4,2024-05-10
758,kuaishou,确实老年人在家摔倒没人知道怎么办…,0.0361,负面,21,2024-06-09
759,kuaishou,有点老年人也要与时俱进，学会用智能手机🤔,0.6287,正面,9,2024-07-17
760,kuaishou,老年人经验丰富，是年轻人的好老师…,0.9077,正面,1,2024-12-07
761,kuaishou,非常不知道未来养老政策会怎么调整…,0.4371,中性,1,2024-02-16
762,kuaishou,直播坑老人买保健品，太可恶了,0.1072,负面,1,2024-08-20
763,kuaishou,老年人也要与时俱进，学会用智能手机！,0.6231,正面,7,2024-09-08
764,kuaishou,老年舞蹈队跳得真好看，充满活力,0.6569,正面,4,2024-04-09
765,kuaishou,感谢政府对老年人的关怀和照顾…,0.8685,正面,1,2024-10-09
766,kuaishou,老年人是社会的财富，应该多关心他们👍,0.6162,正面,39,2024-06-24
767,kuaishou,老年舞蹈队跳得真好看，充满活力,0.6047,正面,5,2024-05-23
768,kuaishou,老年志愿者真了不起，值得尊敬,0.7235,正面,2,2024-11-01
769,kuaishou,特别听说日本老龄化更严重，可以学习经验😔,0.4003,中性,5,2024-12-09
770,kuaishou,感觉老年人也要与时俱进，学会用智能手机🙏,0.6614,正面,8,2024-01-27
771,kuaishou,希望听说日本老龄化更严重，可以学习经验…,0.3931,中性,1,2024-01-10
772,kuaishou,简直子女都在外地打工，老人独居太可怜😔,0.088,负面,2,2024-09-17
773,kuaishou,小区新安装了老年健身器材，方便多了,0.5705,正面,13,2024-09-25
774,kuaishou,买药太贵了，慢性病吃药一年花好几万…,0.0768,负面,4,2024-08-05
775,kuaishou,每个家庭都会面临养老问题,0.416,中性,5,2024-06-22
776,kuaishou,直播坑老人买保健品，太可恶了💪,0.1087,负面,4,2024-10-19
777,kuaishou,养老院条件太差了，费用还死贵,0.096,负面,1,2024-10-27
778,kuaishou,有点老年志愿者真了不起，值得尊敬🤔,0.6732,正面,1,2024-09-13
779,kuaishou,老年生活也可以很精彩，活到老学到老…,0.6953,正面,4,2024-01-11
780,kuaishou,老年生活也可以很精彩，活到老学到老🙏,0.7277,正面,2,2024-09-08
781,kuaishou,小区新安装了老年健身器材，方便多了,0.8078,正面,1,2024-07-16
782,kuaishou,太尊老爱幼是传统美德，大家都要学习😔,0.6232,正面,16,2024-10-21
783,kuaishou,养老基金还够不够用啊👍,0.2548,中性,63,2024-11-17
784,kuaishou,老年志愿者真了不起，值得尊敬,0.854,正面,12,2024-07-16
785,kuaishou,老年生活也可以很精彩，活到老学到老💪,0.6719,正面,17,2024-09-23
786,kuaishou,希望叫120等了40分钟才到，急救反应太慢了。,0.151,负面,2,2024-01-28
787,kuaishou,尊老爱幼是传统美德，大家都要学习,0.8814,正面,41,2024-05-21
788,kuaishou,重庆的老龄化程度在全国处于什么水平💪,0.4135,中性,2,2024-08-01
789,kuaishou,尊老爱幼是传统美德，大家都要学习…,0.8856,正面,36,2024-03-19
790,kuaishou,有些老年舞蹈队跳得真好看，充满活力🙏,0.7821,正面,129,2024-02-22
791,kuaishou,老年志愿者真了不起，值得尊敬,0.6116,正面,9,2024-04-15
792,kuaishou,老年公交卡真方便，出行无忧！,0.9188,正面,63,2024-10-09
793,kuaishou,建议退休后参加老年大学，感觉生活充实多了🙏,0.6131,正面,6,2024-09-22
794,kuaishou,特别直播坑老人买保健品，太可恶了！,0.1382,负面,2,2024-11-21
795,kuaishou,感谢政府对老年人的关怀和照顾…,0.86,正面,4,2024-08-01
796,kuaishou,重庆的老龄化程度在全国处于什么水平😔,0.4351,中性,6,2024-04-01
797,kuaishou,养老金年年涨，生活有保障！,0.7622,正面,1,2024-04-18
798,kuaishou,听说日本老龄化更严重，可以学习经验💪,0.4935,中性,7,2024-11-27
799,kuaishou,老年志愿者真了不起，值得尊敬,0.5947,正面,63,2024-07-21
800,kuaishou,老年人在家摔倒没人知道怎么办。,0.136,负面,2,2024-11-17
801,kuaishou,社区食堂对老年人优惠，真的很贴心🙏,0.8904,正面,12,2024-12-22
802,kuaishou,简直子女都在外地打工，老人独居太可怜😔,0.1071,负面,23,2024-01-04
803,kuaishou,养老金年年涨，生活有保障！,0.9409,正面,33,2024-01-15
804,kuaishou,希望老年志愿者真了不起，值得尊敬,0.8016,正面,41,2024-08-06
805,kuaishou,尊老爱幼是传统美德，大家都要学习,0.7903,正面,5,2024-11-28
806,kuaishou,买药太贵了，慢性病吃药一年花好几万,0.11,负面,57,2024-11-28
807,kuaishou,老年志愿者真了不起，值得尊敬。,0.7531,正面,11,2024-10-06
808,kuaishou,重庆的老龄化程度在全国处于什么水平…,0.2726,中性,1,2024-10-22
809,kuaishou,有点每个家庭都会面临养老问题…,0.5076,中性,4,2024-07-05
810,kuaishou,感觉老年志愿者真了不起，值得尊敬,0.6034,正面,9,2024-08-02
811,kuaishou,养老金根本不够用，物价涨得太快！,0.047,负面,2,2024-05-09
812,kuaishou,养老金年年涨，生活有保障🤔,0.7026,正面,7,2024-05-11
813,kuaishou,直播坑老人买保健品，太可恶了！,0.0439,负面,8,2024-11-22
814,kuaishou,感觉社区食堂对老年人优惠，真的很贴心,0.9008,正面,1,2024-10-03
815,kuaishou,有些社区没有老年活动场所，天天在家发呆！,0.0792,负面,6,2024-10-15
816,kuaishou,太直播带货卖假货给老人，没人管管吗🤔,0.1438,负面,11,2024-08-01
817,kuaishou,建议老年人在家摔倒没人知道怎么办！,0.056,负面,5,2024-01-12
818,kuaishou,老年舞蹈队跳得真好看，充满活力,0.72,正面,1,2024-12-18
819,kuaishou,延迟退休政策对老年人有什么影响…,0.4539,中性,1,2024-12-09
820,kuaishou,陪着父母去旅游，他们开心极了😔,0.8367,正面,3,2024-04-17
821,kuaishou,简直老年人也要与时俱进，学会用智能手机,0.71,正面,27,2024-04-14
822,kuaishou,老年舞蹈队跳得真好看，充满活力👍,0.7354,正面,2,2024-07-10
823,kuaishou,养老金年年涨，生活有保障🤔,0.6742,正面,7,2024-03-05
824,kuaishou,实在养老院条件太差了，费用还死贵…,0.1249,负面,2,2024-10-20
825,kuaishou,老年人经验丰富，是年轻人的好老师🙏,0.7093,正面,3,2024-10-14
826,kuaishou,感谢政府对老年人的关怀和照顾🙏,0.7008,正面,16,2024-11-27
827,kuaishou,养老基金还够不够用啊,0.4873,中性,10,2024-04-11
828,kuaishou,养老金根本不够用，物价涨得太快😔,0.1156,负面,1,2024-08-20
829,kuaishou,简直老年舞蹈队跳得真好看，充满活力！,0.7235,正面,4,2024-09-06
830,kuaishou,陪着父母去旅游，他们开心极了,0.873,正面,1,2024-02-11
831,kuaishou,听说日本老龄化更严重，可以学习经验,0.5428,中性,4,2024-03-13
832,kuaishou,希望老年公交卡真方便，出行无忧🤔,0.5766,正面,8,2024-12-15
833,kuaishou,养老金年年涨，生活有保障！,0.8398,正面,1,2024-12-21
834,kuaishou,买药太贵了，慢性病吃药一年花好几万,0.064,负面,2,2024-04-10
835,kuaishou,老年志愿者真了不起，值得尊敬,0.8746,正面,3,2024-11-27
836,kuaishou,养老金年年涨，生活有保障。,0.7952,正面,26,2024-11-13
837,kuaishou,老年舞蹈队跳得真好看，充满活力！,0.8169,正面,112,2024-01-11
838,kuaishou,尊老爱幼是传统美德，大家都要学习,0.6434,正面,1,2024-10-16
839,kuaishou,老年舞蹈队跳得真好看，充满活力👍,0.5909,正面,11,2024-10-13
840,kuaishou,医院对老年人没有专门的照顾窗口👍,0.1886,负面,3,2024-01-21
841,kuaishou,希望尊老爱幼是传统美德，大家都要学习。,0.9017,正面,3,2024-04-21
842,kuaishou,老年人经验丰富，是年轻人的好老师…,0.7136,正面,11,2024-10-11
843,kuaishou,老年舞蹈队跳得真好看，充满活力！,0.8107,正面,26,2024-01-10
844,kuaishou,实在延迟退休政策对老年人有什么影响。,0.3972,中性,36,2024-04-03
845,kuaishou,养老金年年涨，生活有保障,0.6763,正面,6,2024-01-16
846,kuaishou,社区食堂对老年人优惠，真的很贴心。,0.6178,正面,3,2024-01-08
847,kuaishou,真的养老金年年涨，生活有保障,0.8547,正面,12,2024-12-11
848,kuaishou,真的老年产业应该是个新风口,0.3953,中性,2,2024-05-24
849,kuaishou,有点买药太贵了，慢性病吃药一年花好几万！,0.1993,负面,6,2024-09-20
850,kuaishou,人口结构变化会影响经济发展👍,0.3794,中性,3,2024-07-28
851,kuaishou,养老模式到底是居家好还是去养老院好,0.5459,中性,8,2024-12-27
852,kuaishou,社区养老服务越来越好了，点赞😔,0.861,正面,2,2024-11-02
853,kuaishou,老年人也要与时俱进，学会用智能手机👍,0.6456,正面,2,2024-10-12
854,kuaishou,感觉老年人经验丰富，是年轻人的好老师,0.627,正面,25,2024-09-26
855,kuaishou,感谢政府对老年人的关怀和照顾💪,0.6885,正面,1,2024-12-26
856,kuaishou,感觉陪着父母去旅游，他们开心极了…,0.7308,正面,5,2024-11-12
857,kuaishou,有点重庆的老龄化程度在全国处于什么水平😔,0.5265,中性,2,2024-01-02
858,kuaishou,老年生活也可以很精彩，活到老学到老💪,0.9069,正面,1,2024-05-11
859,kuaishou,退休后参加老年大学，感觉生活充实多了,0.9439,正面,1,2024-10-26
860,kuaishou,老年舞蹈队跳得真好看，充满活力🙏,0.7659,正面,2,2024-07-13
861,kuaishou,有些老龄化是社会发展的必然趋势👍,0.3216,中性,18,2024-07-22
862,kuaishou,老龄化是社会发展的必然趋势,0.448,中性,2,2024-03-13
863,kuaishou,老年人也要与时俱进，学会用智能手机…,0.6852,正面,35,2024-05-23
864,kuaishou,听说日本老龄化更严重，可以学习经验。,0.5101,中性,6,2024-12-14
865,kuaishou,老年公交卡真方便，出行无忧！,0.6259,正面,4,2024-05-28
866,kuaishou,老年志愿者真了不起，值得尊敬…,0.91,正面,6,2024-08-02
867,kuaishou,希望叫120等了40分钟才到，急救反应太慢了💪,0.1234,负面,5,2024-02-20
868,kuaishou,老年人也要与时俱进，学会用智能手机！,0.8789,正面,11,2024-04-03
869,kuaishou,陪着父母去旅游，他们开心极了…,0.9142,正面,2,2024-02-04
870,kuaishou,实在老年志愿者真了不起，值得尊敬…,0.6854,正面,3,2024-04-06
871,kuaishou,有点社区食堂对老年人优惠，真的很贴心🤔,0.7113,正面,21,2024-11-06
872,kuaishou,老年生活也可以很精彩，活到老学到老,0.7902,正面,34,2024-08-16
873,kuaishou,退休后参加老年大学，感觉生活充实多了,0.6685,正面,21,2024-09-22
874,kuaishou,直播带货卖假货给老人，没人管管吗,0.0474,负面,4,2024-05-13
875,kuaishou,非常医院对老年人没有专门的照顾窗口…,0.0744,负面,12,2024-08-26
876,kuaishou,特别养老院条件太差了，费用还死贵💪,0.1758,负面,4,2024-10-13
877,kuaishou,建议老年人是社会的财富，应该多关心他们👍,0.6051,正面,5,2024-05-01
878,kuaishou,陪着父母去旅游，他们开心极了,0.7722,正面,2,2024-07-17
879,kuaishou,真的老年公交卡真方便，出行无忧…,0.875,正面,6,2024-07-08
880,kuaishou,农村老人看病太难了，要走几十里路🤔,0.0184,负面,2,2024-02-21
881,kuaishou,老年人是社会的财富，应该多关心他们,0.7995,正面,3,2024-04-19
882,kuaishou,不知道未来养老政策会怎么调整🤔,0.2676,中性,17,2024-01-05
883,kuaishou,简直养老金年年涨，生活有保障😔,0.6549,正面,2,2024-06-19
884,kuaishou,希望养老模式到底是居家好还是去养老院好,0.3194,中性,1,2024-07-02
885,kuaishou,有点老年产业应该是个新风口。,0.3791,中性,1,2024-08-10
886,kuaishou,退休后参加老年大学，感觉生活充实多了,0.9426,正面,32,2024-01-11
887,kuaishou,特别养老基金还够不够用啊,0.3345,中性,5,2024-09-03
888,kuaishou,社区食堂对老年人优惠，真的很贴心🙏,0.7744,正面,4,2024-07-12
889,kuaishou,退休后参加老年大学，感觉生活充实多了。,0.9045,正面,13,2024-07-13
890,kuaishou,确实医院对老年人没有专门的照顾窗口😔,0.1609,负面,15,2024-10-16
891,kuaishou,太老年人经验丰富，是年轻人的好老师,0.702,正面,3,2024-07-27
892,kuaishou,有点老年人经验丰富，是年轻人的好老师🤔,0.5622,正面,9,2024-03-25
893,kuaishou,确实养老金根本不够用，物价涨得太快。,0.013,负面,11,2024-09-12
894,kuaishou,简直老年生活也可以很精彩，活到老学到老🤔,0.8224,正面,8,2024-12-21
895,kuaishou,老年舞蹈队跳得真好看，充满活力。,0.5876,正面,1,2024-09-15
896,kuaishou,简直尊老爱幼是传统美德，大家都要学习🙏,0.6523,正面,19,2024-06-10
897,kuaishou,老年人是社会的财富，应该多关心他们💪,0.8339,正面,5,2024-12-12
898,kuaishou,老年舞蹈队跳得真好看，充满活力😔,0.6779,正面,2,2024-10-02
899,kuaishou,重庆的老龄化程度在全国处于什么水平🤔,0.4218,中性,4,2024-09-21
900,kuaishou,老年人也要与时俱进，学会用智能手机…,0.9247,正面,1,2024-10-07
901,kuaishou,特别老年公交卡真方便，出行无忧💪,0.5992,正面,1,2024-10-16
902,kuaishou,老年产业应该是个新风口,0.388,中性,11,2024-06-22
903,kuaishou,尊老爱幼是传统美德，大家都要学习💪,0.9382,正面,1,2024-08-28
904,kuaishou,真的直播坑老人买保健品，太可恶了🤔,0.113,负面,4,2024-02-19
905,kuaishou,养老金年年涨，生活有保障,0.694,正面,5,2024-04-28
906,kuaishou,希望养老基金还够不够用啊,0.4596,中性,1,2024-04-19
907,kuaishou,老年人是社会的财富，应该多关心他们,0.6244,正面,51,2024-06-08
908,kuaishou,直播带货卖假货给老人，没人管管吗…,0.1627,负面,2,2024-10-28
909,kuaishou,建议小区新安装了老年健身器材，方便多了,0.7394,正面,2,2024-04-24
910,kuaishou,老龄化是社会发展的必然趋势,0.291,中性,2,2024-10-04
911,kuaishou,老龄化是社会发展的必然趋势,0.2696,中性,2,2024-03-17
912,kuaishou,老年生活也可以很精彩，活到老学到老,0.9346,正面,1,2024-10-19
913,kuaishou,叫120等了40分钟才到，急救反应太慢了。,0.1619,负面,10,2024-02-11
914,kuaishou,有点不知道未来养老政策会怎么调整。,0.519,中性,45,2024-07-19
915,kuaishou,太老年生活也可以很精彩，活到老学到老！,0.5997,正面,2,2024-04-07
916,kuaishou,老年舞蹈队跳得真好看，充满活力,0.723,正面,8,2024-03-16
917,kuaishou,建议老年生活也可以很精彩，活到老学到老👍,0.6315,正面,10,2024-12-02
918,kuaishou,有点退休后参加老年大学，感觉生活充实多了,0.842,正面,16,2024-04-18
919,kuaishou,特别老年人经验丰富，是年轻人的好老师,0.869,正面,4,2024-10-17
920,kuaishou,退休后参加老年大学，感觉生活充实多了🤔,0.5839,正面,2,2024-08-26
921,kuaishou,希望不知道未来养老政策会怎么调整🤔,0.5193,中性,3,2024-07-16
922,kuaishou,感觉老年人经验丰富，是年轻人的好老师,0.7314,正面,9,2024-07-27
923,kuaishou,老年人是社会的财富，应该多关心他们👍,0.648,正面,14,2024-11-12
924,kuaishou,很多公园没有无障碍通道，轮椅过不去,0.0599,负面,2,2024-05-19
925,kuaishou,养老金年年涨，生活有保障,0.7443,正面,3,2024-09-07
926,kuaishou,老年产业应该是个新风口🙏,0.4624,中性,22,2024-02-09
927,kuaishou,特别老年人也要与时俱进，学会用智能手机,0.7981,正面,13,2024-05-20
928,kuaishou,老年人经验丰富，是年轻人的好老师,0.86,正面,72,2024-03-05
929,kuaishou,确实老年人在家摔倒没人知道怎么办,0.1797,负面,11,2024-12-18
930,kuaishou,特别重庆的老龄化程度在全国处于什么水平,0.3489,中性,3,2024-05-01
931,kuaishou,不知道未来养老政策会怎么调整💪,0.4555,中性,6,2024-03-05
932,kuaishou,有点骗子专门盯着老年人骗，防不胜防！,0.1436,负面,8,2024-03-27
933,kuaishou,老年人也要与时俱进，学会用智能手机😔,0.7344,正面,1,2024-02-28
934,kuaishou,养老院条件太差了，费用还死贵👍,0.049,负面,5,2024-11-16
935,kuaishou,太老年志愿者真了不起，值得尊敬👍,0.939,正面,9,2024-01-13
936,kuaishou,希望去大医院排队排到心塞，老年人体力吃不消。,0.1426,负面,1,2024-07-10
937,kuaishou,养老基金还够不够用啊！,0.4298,中性,12,2024-07-01
938,kuaishou,太社区食堂对老年人优惠，真的很贴心,0.7275,正面,6,2024-11-18
